,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
8474,8474,0,::,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4526446,4526446,0,1,78,4526446,4526446,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8475,8475,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::2,33:33:00:00:00:02,33:33:00,0,58,6,0,0,4526446,4534448,8002,5,382,4526446,4534448,8002,5,382,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8476,8476,0,fd2d:ab8c:225::b30,08:00:27:38:31:62,08:00:27,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4526446,4526446,0,1,86,4526446,4526446,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8477,8477,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4526447,4526948,501,2,172,4526447,4526948,501,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8478,8478,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,4527498,4540027,12529,6,978,4527498,4540027,12529,6,978,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
8484,8484,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,4528523,4528950,427,2,172,4528523,4528950,427,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8485,8485,0,::,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,4528950,4528950,0,1,78,4528950,4528950,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8486,8486,0,fd2d:ab8c:225::994,08:00:27:5e:a3:27,08:00:27,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4528950,4528950,0,1,86,4528950,4528950,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8934,8934,0,fd2d:ab8c:225:0:51e6:bfd4:61a6:7837,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:1,33:33:ff:00:00:01,33:33:ff,0,58,6,0,0,4790917,4790917,0,1,86,4790917,4790917,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8937,8937,0,192.168.1.117,08:00:27:0a:a9:9c,08:00:27,137,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,4791217,4792719,1502,3,276,4791217,4792719,1502,3,276,0,0,0,0,0,NetBIOS,System,0,6,wpad,,,,
8947,8947,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,4795924,4795924,0,1,86,4795924,4795924,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9319,9319,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,5002963,5107634,104671,2,172,5002963,5107634,104671,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9339,9339,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,5011795,5224786,212991,3,258,5011795,5224786,212991,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9795,9795,0,::,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff2b:7a21,33:33:ff:2b:7a:21,33:33:ff,0,58,6,0,0,5264399,5264399,0,2,156,5264399,5264399,0,2,156,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9796,9796,0,::,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ffba:1f64,33:33:ff:ba:1f:64,33:33:ff,0,58,6,0,0,5264399,5264399,0,1,78,5264399,5264399,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9797,9797,0,::,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,5264399,5266903,2504,2,156,5264399,5266903,2504,2,156,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9798,9798,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::2,33:33:00:00:00:02,33:33:00,0,58,6,0,0,5264399,5272400,8001,5,382,5264399,5272400,8001,5,382,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9799,9799,0,fd2d:ab8c:225::99e,08:00:27:0a:a9:9c,08:00:27,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,5264399,5266903,2504,2,172,5264399,5266903,2504,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9800,9800,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,5264399,5266903,2504,4,344,5264399,5266903,2504,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9805,9805,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,5265430,5277959,12529,6,978,5265430,5277959,12529,6,978,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
9830,9830,0,::,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:fa9,33:33:ff:00:0f:a9,33:33:ff,0,58,6,0,0,5278399,5278399,0,1,78,5278399,5278399,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
9967,9967,0,192.168.1.133,d8:bb:2c:43:01:45,d8:bb:2c,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,5352795,5356814,4019,3,336,5352795,5356814,4019,3,336,0,0,0,0,0,MDNS,Network,0,6,_sleep-proxy._udp.local,,,,
10078,10078,0,fd2d:ab8c:225:0:756a:763:45ba:1f64,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:1,33:33:ff:00:00:01,33:33:ff,0,58,6,0,0,5413958,5413958,0,1,86,5413958,5413958,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10079,10079,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,53982,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,5413959,5414053,94,2,168,5413959,5414053,94,2,168,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
10080,10080,0,192.168.1.118,08:00:27:c3:f9:98,08:00:27,59404,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,5413959,5414054,95,2,128,5413959,5414054,95,2,128,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
10081,10081,0,192.168.1.118,08:00:27:c3:f9:98,08:00:27,137,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,5414254,5415756,1502,3,276,5414254,5415756,1502,3,276,0,0,0,0,0,NetBIOS,System,0,6,wpad,,,,
10082,10082,0,192.168.1.166,a4:5e:60:dd:58:1d,a4:5e:60,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,5414429,5414429,0,3,648,5414429,5414429,0,3,648,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,macbookpro-581d,,,,
10093,10093,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,5418961,5418961,0,1,86,5418961,5418961,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10115,10115,0,192.168.1.168,f4:f5:d8:45:9f:1a,f4:f5:d8,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,5487953,5548576,60623,2,768,5487953,5548576,60623,2,768,0,0,0,0,0,MDNS,Network,0,6,_googlecast._tcp.local,,,,
10118,10118,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,5645103,5645103,0,1,86,5645103,5645103,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10119,10119,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,5645531,5645531,0,1,86,5645531,5645531,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10120,10120,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,5648775,5648775,0,1,86,5648775,5648775,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10121,10121,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff2b:7a21,33:33:ff:2b:7a:21,33:33:ff,0,58,6,0,0,5645406,5645406,0,1,86,5645406,5645406,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10122,10122,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,5527737,5647239,119502,2,172,5527737,5647239,119502,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10123,10123,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,5649276,5649276,0,1,86,5649276,5649276,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10124,10124,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:fa9,33:33:ff:00:0f:a9,33:33:ff,0,58,6,0,0,5527907,5647399,119492,2,172,5527907,5647399,119492,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10125,10125,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,5645530,5645530,0,1,86,5645530,5645530,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10127,10127,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,5654273,5654273,0,1,86,5654273,5654273,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10129,10129,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,5650637,5650637,0,1,86,5650637,5650637,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10130,10130,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,5652139,5652139,0,1,86,5652139,5652139,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10131,10131,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,5646238,5646238,0,1,86,5646238,5646238,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10132,10132,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,5648449,5648449,0,1,86,5648449,5648449,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10133,10133,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,5652946,5652946,0,1,86,5652946,5652946,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10134,10134,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,5650528,5650528,0,1,86,5650528,5650528,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10135,10135,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,5646141,5646141,0,1,86,5646141,5646141,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10136,10136,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,5653947,5653947,0,1,86,5653947,5653947,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10141,10141,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,5772238,5772238,0,1,86,5772238,5772238,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10142,10142,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,5771781,5771781,0,1,86,5771781,5771781,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10143,10143,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff2b:7a21,33:33:ff:2b:7a:21,33:33:ff,0,58,6,0,0,5771908,5771908,0,1,86,5771908,5771908,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10144,10144,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,5771031,5771031,0,1,86,5771031,5771031,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10145,10145,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,5778947,5778947,0,1,86,5778947,5778947,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10146,10146,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,5778140,5778140,0,1,86,5778140,5778140,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10147,10147,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,5778140,5778140,0,1,86,5778140,5778140,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10148,10148,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ffba:1f64,33:33:ff:ba:1f:64,33:33:ff,0,58,6,0,0,5653408,5772900,119492,2,172,5653408,5772900,119492,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10149,10149,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,5778446,5778446,0,1,86,5778446,5778446,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10150,10150,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,5772272,5772272,0,1,86,5772272,5772272,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10151,10151,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,5779949,5779949,0,1,86,5779949,5779949,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10152,10152,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,5779023,5779023,0,1,86,5779023,5779023,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10153,10153,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,5779643,5779643,0,1,86,5779643,5779643,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10154,10154,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,5773525,5773525,0,1,86,5773525,5773525,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10155,10155,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:fa9,33:33:ff:00:0f:a9,33:33:ff,0,58,6,0,0,5773400,5773400,0,1,86,5773400,5773400,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10156,10156,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,5778237,5778237,0,1,86,5778237,5778237,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10157,10157,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,5652737,5771238,118501,2,172,5652737,5771238,118501,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10165,10165,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,5770543,5895982,125439,3,370,5770543,5895982,125439,3,370,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10166,10166,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,5898950,5898950,0,1,86,5898950,5898950,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10167,10167,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,5900778,5900778,0,1,86,5900778,5900778,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10168,10168,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,5896237,5896237,0,1,86,5896237,5896237,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10169,10169,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff2b:7a21,33:33:ff:2b:7a:21,33:33:ff,0,58,6,0,0,5896407,5896407,0,1,86,5896407,5896407,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10170,10170,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,5902029,5902029,0,1,86,5902029,5902029,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10171,10171,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ffba:1f64,33:33:ff:ba:1f:64,33:33:ff,0,58,6,0,0,5899902,5899902,0,1,86,5899902,5899902,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10172,10172,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,5899134,5899134,0,1,86,5899134,5899134,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10173,10173,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,5899635,5899635,0,1,86,5899635,5899635,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10174,10174,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,5900952,5900952,0,1,86,5900952,5900952,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10175,10175,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,5897022,5897022,0,1,86,5897022,5897022,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10176,10176,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,5896281,5896281,0,1,86,5896281,5896281,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10177,10177,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,5905731,5905731,0,1,86,5905731,5905731,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10178,10178,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,5901028,5901028,0,1,86,5901028,5901028,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10179,10179,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,5777780,5897282,119502,2,172,5777780,5897282,119502,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10180,10180,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,5901137,5901137,0,1,86,5901137,5901137,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10181,10181,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,5899951,5899951,0,1,86,5899951,5899951,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10197,10197,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:fa9,33:33:ff:00:0f:a9,33:33:ff,0,58,6,0,0,5903908,6023900,119992,2,172,5903908,6023900,119992,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10199,10199,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,5904238,6023780,119542,2,172,5904238,6023780,119542,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10218,10218,0,192.168.1.166,a4:5e:60:dd:58:1d,a4:5e:60,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,5948746,5948746,0,2,432,5948746,5948746,0,2,432,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,macbookpro-581d,,,,
10373,10373,0,192.168.1.133,d8:bb:2c:43:01:45,d8:bb:2c,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,5747686,5916837,169151,12,1344,5747686,5916837,169151,12,1344,0,0,0,0,0,MDNS,Network,0,6,_sleep-proxy._udp.local,,,,
10468,10468,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,5900878,5900878,0,1,86,5900878,5900878,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
10478,10478,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,5917742,6030574,112832,2,172,5917742,6030574,112832,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
11345,11345,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,5881807,5881807,0,1,86,5881807,5881807,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
